restaurant_id,restaurant_name,address,image_path_02
465,Cơm Tấm Cali - Vinhomes Central Park,"Landmark 3, Vinhomes Central Park, 720A Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",images/jolie_cheese__mi_cay__ga_cay_pho_mai_125.jpg
466,Nhà Hàng Chay KIM SA - Bình Thạnh,"20/15 Phan Đăng Lưu, P. 6, Quận Bình Thạnh, TP. HCM",images/kaiqua__mi_cay_kho_han_quoc__ung_van_khiem_401.jpg
467,Trà Sữa HongKong Baley - Hà Huy Giáp,"79 Hà Huy Giáp, P.Thạnh Lộc, Quận 12, TP. HCM",images/kampot__ga_nuong__vit_nuong__cach_mang_thang_8_400.jpg
468,Cô Hà - Bánh Tầm Bì - Chợ Đakao,"Sạp 13 Chợ Đakao, Trương Hán Siêu, P. Đakao, Quận 1, TP. HCM",images/kampung_melayu_halal_restoran_205.jpg
469,Cơm Tấm Cô Hoa - 43 Ngô Quyền,"43 Ngô Quyền, Quận 10, TP. HCM",images/katinat__tan_son_nhi_251.jpg
470,Cơm Gà Xối Mỡ & Mì Trộn Dách Lòu - Nguyễn Kim,"33 Nguyễn Kim, P. 12, Quận 5, TP. HCM",images/kaya_toast_nuong__ca_vien_singapore___4.jpg
471,Bún Đậu Quỳnh Hồng,"11A Vườn Lài, P. Tân Thành, Quận Tân Phú, TP. HCM",images/kaya_toast_nuong__ca_vien_singapore___5.jpg
472,Bánh Canh Cua - Hoàng Diệu 2,"86 Hoàng Diệu 2, Kp 4, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",images/kc__nuoc_ep_tai_cho_477.jpg
473,Bánh Mì Bé Mập 315,"315 Hai Bà Trưng, P. 8, Quận 3, TP. HCM",images/kem_bach_ang_248.jpg
474,Tiệm Ăn Bà Ngoại Sài Gòn - Lẩu Khổ Qua Cá Thác Lác & Các Món Ăn Quê Ngoại - 3 Tháng 2,"486 Đường 3 Tháng 2, P.14, Quận 10, TP. HCM",images/kem_my__uong_41_174.jpg
475,Larva - Mì Cay & Ăn Vặt - Lê Văn Sỹ,"460 Đ. Lê Văn Sỹ, P. 2, Quận Tân Bình, TP. HCM",images/khanh_chi__com_van_phong_151.jpg
476,Lotteria - Dương Bá Trạc,"111 Dương Bá Trạc, Quận 8, TP. HCM",images/khanh_vy__che_mam_113.jpg
477,Bún Đậu Mắm Tôm Hai Anh Em - Gia Truyền Gốc Hà Nội - Hậu Giang,"1001 Hậu Giang, P. 11, Quận 6, TP. HCM",images/khanh_vy__che_mam_118.jpg
478,Bánh Mì PewPew - Út Tịch,"66 Út Tịch, P. 4, Quận Tân Bình, TP. HCM",images/kho_muc_ca_vien_chien__trung_vit_lon__tomly_tien_185.jpg
479,Gà Ú Nu 2 - Cơm Gà Xối Mỡ - Cityland,"Cityland, 50 Trần Thị Nghỉ, P. 7, Quận Gò Vấp, TP. HCM",images/kimbap_city__mon_an_han_quoc__ton_an_379.jpg
480,Nũng Nịu - Cơm Gà Xối Mỡ - Lê Đức Thọ,"167 Lê Đức Thọ, P. 17, Quận Gò Vấp, TP. HCM",images/kim_anh__tra_sua__an_vat_734.jpg
481,Passio Coffee - 78 Đặng Văn Bi,"78 Đặng Văn Bi, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",images/koi_the__pearl_plaza_399.jpg
482,Em Là Nem - Quán Nem Nướng,"B01.04 Sunrise Riverside, X. Phước Kiển, Huyện Nhà Bè, TP. HCM",images/kolkatta_indian_restaurant_247.jpg
483,Cơm Gà Hồng Phát - Cơm Gà - Nguyễn Công Hoan,"120/3 Nguyễn Công Hoan, P. 7, Quận Phú Nhuận, TP. HCM",images/korean_food_tokbokki__an_vat_han_quoc_250.jpg
484,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Tân Hương,"260 Tân Hương, P. Tân Quý, Quận Tân Phú, TP. HCM",images/lam_phat_ky__hu_tieu_mi_sa_te_nai_531.jpg
485,Geylang By Night - Cháo Ếch Singapore & Món Xào,"25 Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",images/lau_bo_hoang_thu__ho_thi_ky_641.jpg
486,Nem Nướng D'ran Since 1968 - Healthy & Fresh - Bến Vân Đồn,"109/F28 Bến Vân Đồn, P. 9, Quận 4, TP. HCM",images/lau_bo_nha_go__kha_van_can_195.jpg
487,Bánh Kem Hoàng Phát,"163 Phan Huy Ích, P. 15, Quận Tân Bình, TP. HCM",images/lau_bo_quynh__pham_nhu_tang_186.jpg
488,Ốc Đêm Hàng Xanh - Điện Biên Phủ,"375 Đ. Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",images/lau_bo_sau_hai_691.jpg
489,Cơm Tấm Đêm Mũi Tàu - Nguyễn Trãi,"218A Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/lau_bo_ti_chuot_66.jpg
490,Bách Hóa Thần Kỳ - Thực Phẩm Đông Lạnh,"888/67/20 Lạc Long Quân, P. 8, Quận Tân Bình, TP. HCM",images/lau_bo_ti_chuot_71.jpg
491,Bún Đậu Mắm Tôm A Chảnh - Bàu Cát,"39 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",images/lau_ca_thac_lac_tuoi_ac_biet___phan_phu_tien_14.jpg
492,Chị Loan - Bún Nước Lèo Sóc Trăng,"78 Đường Số 1, KDC Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",images/lau_ca_thac_lac_tuoi_ac_biet___phan_phu_tien_17.jpg
493,Quán Rau Rừng Trung Sơn - Bánh Xèo,"13 Đường Số 8, Khu Dân Cư Trung Sơn, X. Bình Hưng, Huyện Bình Chánh, TP. HCM",images/lau_de_cay_dua_52.jpg
494,Vịt Cay Hong Kong - Đường Số 21B,"36 Đường Số 21B, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",images/lau_ga_la_e_phu_yen_hoi_ngo__716b_truong_sa_511.jpg
495,Lotteria - Đỗ Xuân Hợp,"286 Đỗ Xuân Hợp, P. Phước Long A, Tp. Thủ Đức, TP. HCM",images/lau_ga_la_e__236_truong_vinh_ky_545.jpg
496,Gà Rán KFC - Tân Kỳ Tân Quý,"756 Tân Kỳ Tân Quý, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",images/lau_nam_oiisi__lau__thong_nhat_585.jpg
497,Sushi Viên Phương Mập - Hoàng Diệu,"168 Hoàng Diệu, P. 9, Quận 4, TP. HCM",images/la_perla__foam_tea_hongkong__uong_so_265_321.jpg
498,Bếp Nhà Bao Tiểu Thư - Cơm & Bánh Tằm Bì,"43 Đào Cam Mộc, P. 4, Quận 8, TP. HCM",images/legend_lounge__lotte_legend_saigon_hotel_319.jpg
499,"Cơm Việt Nam - Cá Kho Tộ, Canh Chua Đầu Cá Lóc","285/11 Cách Mạng Tháng 8, P.12, Quận 10, TP. HCM",images/le_resto__mon_phap_gia_viet_177.jpg
500,Bánh Cuốn Song Mộc - Vườn Chuối,"107 Vườn Chuối, P. 4, Quận 3, TP. HCM",images/ling__hu_tieu_sa_te_226.jpg
501,Bún Mắm Nêm Cô Nổ - Trần Hưng Đạo,"135/28 Trần Hưng Đạo - P. Cầu Ông Lãnh, Quận 1, TP. HCM",images/lion_city__le_anh_xuan_441.jpg
502,Bánh Tằm Tép Cần Thơ,"79 Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",images/liteatin__banh_mi_hotdog__nguyen_hong_119.jpg
503,The August Coffee And Poshtel,"59/11 Phạm Viết Chánh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/liteatin__banh_mi_hotdog__nguyen_hong_123.jpg
504,Quán Ăn Toàn Ký,"9 Văn Thân, P. 8, Quận 6, TP. HCM",images/li_bai_restaurant__sheraton_saigon_hotel__towers_347.jpg
505,Emy - Trái Cây Tươi Và Ăn Vặt - Nguyễn Trãi,"212A/A37 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/lonata_house__tra_sua_tra_trai_cay__sua_chua_ngon_chuan_vi__59_phan_inh_phung_65.jpg
506,Trái Cây T & C,"373/1/17 Lý Thường Kiệt, P. 9, Quận Tân Bình, TP. HCM",images/lonata_house__tra_sua_tra_trai_cay__sua_chua_ngon_chuan_vi__59_phan_inh_phung_70.jpg
507,Bò Né Thành Nhân,"285 Bùi Đình Túy, P.24, Quận Bình Thạnh, TP. HCM",images/long_beo__bam_sau_pho_phuong__am_thuc_mien_bac_101.jpg
508,Lẩu Dê Lam Sơn,"29-31-31A Hồng Hà, P. 2, Quận Tân Bình, TP. HCM",images/long_beo__bam_sau_pho_phuong__am_thuc_mien_bac_106.jpg
509,Bún Riêu Cô Phương,"72 Ngô Thị Thu Minh, Quận Tân Bình, TP. HCM",images/long_island_645.jpg
510,Lẩu Dê Luận,"419 Lê Văn Lương, Quận 7, TP. HCM",images/lotteria__an_phu_70.jpg
511,Bánh Tráng Abi & Ăn Vặt - Ni Sư Huỳnh Liên - Shop Online,"127/8 Ni Sư Huỳnh Liên, P. 10, Quận Tân Bình, TP. HCM",images/lotteria__an_phu_75.jpg
512,Huê Ký Mì Gia - Thuận Kiều,"59C Thuận Kiều, P. 12, Quận 5, TP. HCM",images/lotte_hotel_saigon__buffet_atrium_cafe_2.jpg
513,Phở Quỳnh 3 - Đăng Văn Bi,"234 Đặng Văn Bi, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/lotte_hotel_saigon__buffet_atrium_cafe_37.jpg
514,Gánh - Đặc Sản Nha Trang - Phạm Ngọc Thạch,"58/4 Phạm Ngọc Thạch, Quận 3, TP. HCM",images/lotte_legend_saigon_hotel_0.jpg
515,Chang Thai Cafe & Bistro,"30 Trần Quốc Thảo, P. 6, Quận 3, TP. HCM",images/lotte_legend_saigon_hotel_1.jpg
516,Phúc Ký 107 - Cơm Gà Xối Mỡ,"107/6 Đường Số 11, P. 11, Quận Gò Vấp, TP. HCM",images/lotte_legend_saigon_hotel_20.jpg
517,Kebab Station - Trần Hưng Đạo,"38 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",images/lott_coffee_294.jpg
518,Lotteria - Vĩnh Lộc,"D19/16C Vĩnh Lộc B, Huyện Bình Chánh, TP. HCM",images/lo_banh_mi__heo_quay_a_nhieu_2_717.jpg
519,MeLyFood - Cơm Niêu & Cua Singapore - Nguyễn Tri Phương,"186 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",images/lo_vit_quay_quang_ky__ben_van_on_281.jpg
520,Cơm Chiên & Nui Xào Bò - Cống Quỳnh,"102/12 Cống Quỳnh, Quận 1, TP. HCM",images/luc_cafe__tra_trai_cay__ca_phe_bot_bien_504.jpg
521,Bánh Mì Chị Hồng,"311 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",images/mai__xoi_ga__banh_mi_xiu_mai_602.jpg
522,Phúc Long 1213 Đường 3/2,"1213 Đường 3 Tháng 2, P. 6, Quận 11, TP. HCM",images/mam_healthy_food__uong_13_39.jpg
523,Bánh Tráng Nhà Win - Tỉnh Lộ 10,"541/4/18 Tỉnh Lộ 10, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",images/mam_healthy_food__uong_13_48.jpg
524,Trà Sữa ToCoToCo - 40A Nguyễn Văn Đậu,"40A Nguyễn Văn Đậu, P. 5, Quận Phú Nhuận, TP. HCM",images/mam_mam_gia_lai__bun_cua_banh_canh__bun_thit_nuong_468.jpg
525,Newdays Japanese Matcha Cafe - Lương Hữu Khánh,"1 Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",images/man_moi__thao_ien_559.jpg
526,Thai Express - Món Thái - SC VivoCity,"Tầng 4 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",images/marduk__korean_restaurant__phu_my_hung_142.jpg
527,Đắc Hòa II - Heo Quay & Vịt Quay - Âu Cơ,"102 - 104 Âu Cơ, P. 9, Quận Tân Bình, TP. HCM",images/market_39_restaurant__buffet__a_la_carte__intercontinental_saigon_149.jpg
528,The Pizza Company - Lê Văn Sỹ,"333 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",images/marukame_udon__udon__tempura__ly_tu_trong_363.jpg
529,Dì Bảy - Bún Mắm Nêm Đà Nẵng,"199 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",images/mcdonalds__saigon_centre_299.jpg
530,Lotteria - Xô Viết Nghệ Tĩnh,"222A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",images/met__bun_au_mam_tom__ong_nai_552.jpg
531,Quán Ăn Hùng Ký,"171 Nguyễn Văn Cừ, P. 2, Quận 5, TP. HCM",images/me_vui_29_tran_quoc_toan_354.jpg
532,Bếp Nhà Tui - Cơm Văn Phòng - Shop Online,"24/39 Trần Cao Vân, P. 12, Quận Phú Nhuận, TP. HCM",images/miami__bun_mam_nem__nam_ky_khoi_nghia__shop_online_240.jpg
533,Phở Tân Hà Nội - Đặc Sản Gà Ta,"113 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",images/mien_cua_94__chinh_goc_334.jpg
534,Pendolasco Thảo Điền - Delivery,"36 Tống Hữu Định, Tp. Thủ Đức, TP. HCM",images/mien_ga__pho_ga_son_nga__nguyen_trong_tuyen_44.jpg
535,GAM Coffee - 100% Arabica - Điện Biên Phủ,"C10 Điện Biên Phủ (Hẻm 20 Tân Cảng), P. 25, Quận Bình Thạnh, TP. HCM",images/mien_ga__pho_ga_son_nga__nguyen_trong_tuyen_53.jpg
536,Kebaby - Doner Kebab,"112 Phạm Viết Chánh, P. 19, Quận Bình Thạnh, TP. HCM",images/milano_nam_long__calmette_163.jpg
537,Bún Chả Hà Nội Nhân Võ,"181 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",images/minh_ky__canh_tiem_dinh_duong_ga_ac__bo_cau_362.jpg
538,Pasta Paradise - Nguyễn Thị Minh Khai,"242 Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM",images/minh_oi__banh_mi_bi__ien_bien_phu_447.jpg
539,Ranchu Saigon Salted Egg - Shop Online,"278/28 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",images/mi_cay_sasin__11_nguyen_gia_tri_562.jpg
540,Gà rán và Mì Ý - Jollibee - BigC An Lạc,"BigC An Lạc, Quốc Lộ 1A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",images/mi_cay_shin__tan_quy_725.jpg
541,Burger King - Thảo Điền,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/mi_dau_hao_hongkong_thuong_hang____phan_phu_tien_1.jpg
542,Bún Bò Huế Đông Ba - Since 1998,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",images/mi_dau_hao_hongkong_thuong_hang____phan_phu_tien_2.jpg
543,The Espresso - Trần Hưng Đạo,"44 Trần Hưng Đạo, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/mi_dau_hao_hongkong_thuong_hang____phan_phu_tien_3.jpg
544,Bắp Xào Cô Chanh - Nguyễn Chánh Sắt,"37 Nguyễn Chánh Sắt, P. 13, Quận Tân Bình, TP. HCM",images/mi_goi_xao_bo__ga_sai_gon_659.jpg
545,Bắp Xào Bơ & Hột Vịt Lộn - Rạch Bùng Binh,"111 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",images/mi_hen_thien__ton_that_thuyet_577.jpg
546,Phá Lấu & Rô Ti - An Dương Vương,"322 An Dương Vương, P. 10, Quận 6, TP. HCM",images/mi_hoanh_thanh_zigzag__ngo_thi_thu_minh_651.jpg
547,Trà Sữa Xiên Que Hot & Cold - Nguyễn Duy Trinh,"663 Nguyễn Duy Trinh, P. Bình Trưng Đông, Tp. Thủ Đức, TP. HCM",images/mi_kho_xa_xiu_gia_phuc_575.jpg
548,Bún Ốc Riêu Cua Thanh Hải - Kỳ Đồng,"14/12 Kỳ Đồng, P. 9, Quận 3, TP. HCM",images/mi_lanh_yoo_chun__mi_lanh__nguyen_van_linh_537.jpg
549,O'Hara Coffee,"21 Nguyễn Thị Thập, P. Tân Phú, Quận 7, TP. HCM",images/mi_quang_3_anh_em_chinh_goc__phung_van_cung_357.jpg
550,Cô Tuyết - Chè Thập Cẩm - Thống Nhất,"119 Thống Nhất, P. 10, Quận Gò Vấp, TP. HCM",images/mi_quang_lan__thoai_ngoc_hau_73.jpg
551,Baozi - Ẩm Thực Đài Loan - Hồ Tùng Mậu,"79 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",images/mi_quang_lan__thoai_ngoc_hau_78.jpg
552,Bánh Tráng Trộn 34 - Lê Lai,"15/9 Lê Lai, P. 12, Quận Tân Bình, TP. HCM",images/mi_quang_pho_hoi__nguyen_thi_thap_486.jpg
553,Bún Đậu Bống - Bún Đậu Mắm Tôm,"894A Tỉnh Lộ 43, P. Bình Chiểu, Tp. Thủ Đức, TP. HCM",images/mi_quang_pho_hoi__uong_so_18_598.jpg
554,Bún Bò Hẻm Huế - Đường 26/3,"284/7 Đường 26/3, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",images/mi_vit_tiem_phuoc__mi_vit_tiem__sui_cao_tiem__30_bach_van_161.jpg
555,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Xuân Thủy","92 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/mi_xao__com_chien__phan_liem_671.jpg
556,Trà Tắc & Nước Mía - Cô Giang,"30 Cô Giang, P. Cầu Ông Lãnh, Quận 1, TP. HCM",images/mi_y_double_b__tran_hung_ao_383.jpg
557,"Highlands Coffee - Trà, Cà Phê & Bánh - Sunrise City View D7","B1.19 Sunrise City View, Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",images/moc_quan__bo_bit_tet__ly_phuc_man_743.jpg
558,Subi - Nước Cốt Bí Đao & Trà Sữa - Tôn Đản,"223 Tôn Đản, P. 15, Quận 4, TP. HCM",images/montalcino_restaurant__phu_my_hung_242.jpg
559,The Pizza Company - Võ Văn Ngân,"26 - 28 - 30 Võ Văn Ngân, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/mon_huy_me__bo_beefsteak__sup_cua_286.jpg
560,Gà Rán KFC - Nguyễn Thị Tú,"D6/22 Nguyễn Thị Tú, Huyện Bình Chánh, TP. HCM",images/mon_nha_3a__sua_chua__banh_flan_234.jpg
561,Út Minh - Cơm Gà Xối Mỡ & Mì Trộn Tóp Mỡ,"1 Lô A3 Nguyễn Gia Trí Nối Dài, P. 25, Quận Bình Thạnh, TP. HCM",images/mot_goc_nha__mi_quang__mon_cuon_114.jpg
562,Cơm Gà Xối Mỡ Vi Anh - Lê Văn Lương,"190 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",images/mot_goc_nha__mi_quang__mon_cuon_119.jpg
563,Chef Gấu - Cơm Cà Ri Vị Nhật,"41/28 Ngô Quyền, P. 6, Quận 10, TP. HCM",images/mrca_phe__banh_canh_bot_gao__xo_viet_nghe_tinh_167.jpg
564,Kem Tươi Nana - Thạch Lam,"19 Thạch Lam, P. Hiệp Tân, Quận Tân Phú, TP. HCM",images/mr_noodle__mi_tron__com_tron__nguyen_thi_minh_khai_597.jpg
565,Cơm Gà Hồng Nam,"563 Hoàng Văn Thụ, Quận Tân Bình, TP. HCM",images/mr_noodle__mi_tron__com_tron__nguyen_thi_minh_khai_601.jpg
566,Phở Quê Hương - 1255 Phan Văn Trị,"1255 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",images/muc_280__muc_mot_nang_chien_nuoc_mam_451.jpg
567,Sủi Cảo Ngọc Ý - Hà Tôn Quyền,"187 Hà Tôn Quyền, P. 4, Quận 11, TP. HCM",images/nam_giao__mon_hue__le_thanh_ton_338.jpg
568,Landmark 81 - Vinhomes Central Park,"Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",images/nem_bo_nuong_sa__ho_thi_ky_658.jpg
569,Canh Bún - Hai Bà Trưng,"133 Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",images/nem_nuong_ba_beo__thong_nhat_422.jpg
570,Chị Mười - Bánh Flan,"Hẻm 14 Trần Bình Trọng, Quận 5, TP. HCM",images/nem_nuong_co_lien_385.jpg
571,TajmaSago - Hotel & Resort,"6 Phan Văn Chương, Phú Mỹ Hưng, Quận 7, TP. HCM",images/nem_nuong_dran__since_1968__nguyen_thi_minh_khai_388.jpg
572,The Jade - Bánh Sầu Riêng Kem Lạnh - Cách Mạng Tháng 8,"358/2/15A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",images/nem_nuong_nha_trang__quang_trung_706.jpg
573,Tài Ký - Cơm Gà Xối Mỡ - Đường Số 32,"23 Đường Số 32, P. Thạnh Mỹ Lợi, Tp. Thủ Đức, TP. HCM",images/ngoc_lan__tra_sua_nha_lam__sinh_to__le_trong_tan_521.jpg
574,Chè Bưởi Mẹ Siêu Nhân - Chu Văn An,"207 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",images/ngoc_tram__nem_nuong__bun_ca_nha_trang_470.jpg
575,TRIA CAFE - Bakery & Tea Shop - Nguyễn Duy Trinh,"741 Nguyễn Duy Trinh, P. Phú Hữu, Tp. Thủ Đức, TP. HCM",images/ngoc_xuyen__banh_mi__gio_cha_157.jpg
576,Boom - Cà Phê & Trà Sữa - Sữa Tươi Trân Châu Đường Đen - Ngô Tất Tố,"14B9 (Mặt Tiền) Ngô Tất Tố, P. 19, Quận Bình Thạnh, TP. HCM",images/ngoc__pha_lau_bo__mi_goi_pha_lau_737.jpg
577,TIỆM TRÀ THÁNG NĂM - Nhất Chi Mai,"3 Nhất Chi Mai, P. 13, Quận Tân Bình, TP. HCM",images/ngon_ngon_qua__banh_ngot__an_vat_85.jpg
578,Yến Nhi - Đặt Tiệc Giá Tốt,"162 Nguyễn Thị Định, P. Bình Trưng Tây, Quận 2, TP. HCM",images/ngon_ngon_qua__banh_ngot__an_vat_90.jpg
579,Japanese Udon Donnosuke - Nhà Hàng Mì Vàng Nhật Bản,"968 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",images/ngon_qua_chung__goi_cuon_hu_tieu__bun_thit_xao_642.jpg
580,Cơm Tấm Ghiền - Sườn Cây Nướng Mật Ong - Nguyễn Thượng Hiền,"208 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",images/ngon_restaurant__thao_ien_village_148.jpg
581,Cơm Chay Diệu Loan 2 - Cơm Chay - Tân Kỳ Tân Quý,"281 Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/nha_hang_chay_kim_sa__quan_2_467.jpg
582,Minh Tuấn - Bánh Mì Thổ Nhĩ Kỳ,"89 Cách Mạng Tháng 8, Quận 1, TP. HCM",images/nha_hang_hai_san_hao_phong__tan_hao_phong_23.jpg
583,Phở Bò Phú Gia - Lý Chính Thắng,"146E Lý Chính Thắng, P. 7, Quận 3, TP. HCM",images/nha_hang_hai_san_hao_phong__tan_hao_phong_33.jpg
584,Cơm Gà Hải Nam - Ngô Quyền,"107H Ngô Quyền, P. 11, Quận 5, TP. HCM",images/nha_hang_long_phung__suoi_tien_17.jpg
585,Pizza Hut - Sky Garden 1,"Sky Garden 1, Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",images/nha_hang_long_phung__suoi_tien_53.jpg
586,Bánh Mì Que Pháp - Cộng Hòa,"108/18 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",images/nha_hang_mix_cafe__com_ga_nuong__steak_18.jpg
587,Phở Miến Gà Trống Thiến Ngô Vàng - Lý Chính Thắng,"143 Lý Chính Thắng, P. Võ Thị Sáu, Quận 3, TP. HCM",images/nha_hang_mix_cafe__com_ga_nuong__steak_54.jpg
588,Buddha Chay - Nguyễn Chí Thanh,"5 Nguyễn Chí Thanh, P. 9, Quận 5, TP. HCM",images/nha_hang_mon_bac_463.jpg
589,Bánh Cuốn Thảo - 29 Huỳnh Mẫn Đạt,"29 Huỳnh Mẫn Đạt, P. 19, Quận Bình Thạnh, TP. HCM",images/nha_hang_tropical__hoang_phu_gia_hotel_211.jpg
590,Quán Ốc Loan - Nguyễn Thiện Thuật,"012 Lô C Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",images/nha_hang_unatoto__com_luon_nhat_ban_155.jpg
591,TAISOT Mì Ý 29K - Võ Văn Kiệt,"840 Võ Văn Kiệt, P. 5, Quận 5, TP. HCM",images/nha_pho_mai__tiem_an_vat__thong_nhat_50.jpg
592,Gà rán và Mì Ý - Jollibee - Hòa Hảo,"Tầng 3, Coopmart Lý Thường Kiệt, 497 Hòa Hảo, P. 7, Quận 10, TP. HCM",images/nho_bun_bo_hue__bun_bo__vu_tong_phan_181.jpg
593,Bánh Cá Siu Siu - Trường Sa,"6A Trường Sa, P. 17, Quận Bình Thạnh, TP. HCM",images/ni_map__com_tam__com_van_phong_487.jpg
594,TA - Mì Ý & Pizza,"347/4 Chu Văn An, P. 12, Quận Bình Thạnh, TP. HCM",images/nuoc_ep_co_ut__nuoc_ep_sinh_to__detox_45.jpg
595,Vịt Quay Toàn Thành,"2I Bến Phú Lâm, P. 9, Quận 6, TP. HCM",images/nuoc_ep_co_ut__nuoc_ep_sinh_to__detox_54.jpg
596,Trà Sữa 126,"126 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",images/nuoc_sam_nuoc_mat_hong_phong__nguyen_trai_292.jpg
597,"Suly - Cafe Muối, Mì Ý Sốt Kem Sữa Tươi & Nui Xào Bò","04-06 Trần Khắc Chân, P. 15, Quận Phú Nhuận, TP. HCM",images/octo_tapas_restobar_413.jpg
598,Sinh Tố Kem 19G - Đường Số 15,"95/5 Đường Số 15, P. Tân Thuận Tây, Quận 7, TP. HCM",images/oc_ao_ii__vinh_khanh_753.jpg
599,A Bảo - Trà Đào Dầm - Đồng Đen,"3 Đồng Đen, P. 12, Quận Tân Bình, TP. HCM",images/oc_ao__truong_sa_506.jpg
600,Gà Rán Popeyes - CN1,"68 Đường CN1, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",images/oc_bac_minh_oi_q1__ho_hao_hon_118.jpg
601,Chè Người Hoa An Điềm,"28 Phan Phú Tiên, P. 10, Quận 5, TP. HCM",images/oc_bac_minh_oi_q1__ho_hao_hon_122.jpg
602,LaSiMi Tân Phú- Trà Ngon Đậm Vị - Tân Sơn Nhì,"114 Tân Sơn Nhì, P.Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/oc_buou_nhoi_thit__9_oc_698.jpg
603,Sóc Chef - Bún Thịt Xào - Hoàng Dư Khương,"47 Hoàng Dư Khương, P. 12, Quận 10, TP. HCM",images/oc_cam__quan_nhau_binh_dan_465.jpg
604,Mochi Sweets - Nguyễn Đình Chiểu,"504 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",images/oc_co_nam_472.jpg
605,Xôi Chiên - Hẻm 50 Phùng Văn Cung,"50/22/4 Phùng Văn Cung, P. 7, Quận Phú Nhuận, TP. HCM",images/oc_hem_bep_nha_kieu__oc_lau__ca_nuong__phan_van_tri_76.jpg
606,Laly Food,"227 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",images/oc_hem_bep_nha_kieu__oc_lau__ca_nuong__phan_van_tri_81.jpg
607,Passio Coffee - Toà Nhà QTSC 9,"Toà Nhà QTSC 9, Lô 42, Đường Số 3, CVPM Quang Trung, Quận 12, TP. HCM",images/oc_hot_vit_lon__an_vat__co_hue_623.jpg
